method,source,hits_at_k,precision_at_k
personalized_pagerank,5016,1,0.1
personalized_pagerank,5017,2,0.2
personalized_pagerank,5020,6,0.6
personalized_pagerank,5022,9,0.9
personalized_pagerank,5028,3,0.3
personalized_pagerank,5029,5,0.5
personalized_pagerank,5032,1,0.1
personalized_pagerank,5037,4,0.4
personalized_pagerank,5039,2,0.2
personalized_pagerank,5040,1,0.1
personalized_pagerank,5048,3,0.3
personalized_pagerank,5050,2,0.2
personalized_pagerank,5051,1,0.1
personalized_pagerank,5053,4,0.4
personalized_pagerank,5054,1,0.1
personalized_pagerank,5059,3,0.3
personalized_pagerank,5061,2,0.2
personalized_pagerank,5064,1,0.1
personalized_pagerank,5070,1,0.1
personalized_pagerank,5072,2,0.2
personalized_pagerank,5079,8,0.8
personalized_pagerank,5090,2,0.2
personalized_pagerank,5096,3,0.3
personalized_pagerank,5099,1,0.1
personalized_pagerank,5102,4,0.4
personalized_pagerank,5103,8,0.8
personalized_pagerank,5106,5,0.5
personalized_pagerank,5110,7,0.7
personalized_pagerank,5111,2,0.2
personalized_pagerank,5114,1,0.1
personalized_pagerank,5117,1,0.1
personalized_pagerank,5118,4,0.4
personalized_pagerank,5119,2,0.2
personalized_pagerank,5121,2,0.2
personalized_pagerank,5123,6,0.6
personalized_pagerank,5125,6,0.6
personalized_pagerank,5126,1,0.1
personalized_pagerank,5139,4,0.4
personalized_pagerank,5140,5,0.5
personalized_pagerank,5142,1,0.1
personalized_pagerank,5143,1,0.1
personalized_pagerank,5150,2,0.2
personalized_pagerank,5152,1,0.1
personalized_pagerank,5154,1,0.1
personalized_pagerank,5155,3,0.3
personalized_pagerank,5160,4,0.4
personalized_pagerank,5164,1,0.1
personalized_pagerank,5166,7,0.7
personalized_pagerank,5171,7,0.7
personalized_pagerank,5172,3,0.3
personalized_pagerank,5173,8,0.8
personalized_pagerank,5175,7,0.7
personalized_pagerank,5176,8,0.8
personalized_pagerank,5177,6,0.6
personalized_pagerank,5178,2,0.2
personalized_pagerank,5179,10,1.0
personalized_pagerank,5180,7,0.7
personalized_pagerank,5181,4,0.4
personalized_pagerank,5182,6,0.6
personalized_pagerank,5184,5,0.5
personalized_pagerank,5185,6,0.6
personalized_pagerank,5187,3,0.3
personalized_pagerank,5188,6,0.6
personalized_pagerank,5189,10,1.0
personalized_pagerank,5190,8,0.8
personalized_pagerank,5191,1,0.1
personalized_pagerank,5193,3,0.3
personalized_pagerank,5194,1,0.1
personalized_pagerank,5195,1,0.1
personalized_pagerank,5196,4,0.4
personalized_pagerank,5198,1,0.1
personalized_pagerank,5199,3,0.3
personalized_pagerank,5200,2,0.2
personalized_pagerank,5201,3,0.3
personalized_pagerank,5202,1,0.1
personalized_pagerank,5203,2,0.2
personalized_pagerank,5207,5,0.5
personalized_pagerank,5215,2,0.2
personalized_pagerank,5217,3,0.3
personalized_pagerank,5226,4,0.4
personalized_pagerank,5232,1,0.1
personalized_pagerank,5233,4,0.4
personalized_pagerank,5238,1,0.1
personalized_pagerank,5239,1,0.1
personalized_pagerank,5243,1,0.1
personalized_pagerank,5246,4,0.4
personalized_pagerank,5247,1,0.1
personalized_pagerank,5250,1,0.1
personalized_pagerank,5254,5,0.5
personalized_pagerank,5255,2,0.2
personalized_pagerank,5262,3,0.3
personalized_pagerank,5263,5,0.5
personalized_pagerank,5264,2,0.2
personalized_pagerank,5267,1,0.1
personalized_pagerank,5273,2,0.2
personalized_pagerank,5276,2,0.2
personalized_pagerank,5285,5,0.5
personalized_pagerank,5286,2,0.2
personalized_pagerank,5289,3,0.3
personalized_pagerank,5295,4,0.4
personalized_pagerank,5296,3,0.3
personalized_pagerank,5301,8,0.8
personalized_pagerank,5312,2,0.2
personalized_pagerank,5313,4,0.4
personalized_pagerank,5316,3,0.3
personalized_pagerank,5317,4,0.4
personalized_pagerank,5320,1,0.1
personalized_pagerank,5321,4,0.4
personalized_pagerank,5323,1,0.1
personalized_pagerank,5324,2,0.2
personalized_pagerank,5329,1,0.1
personalized_pagerank,5334,2,0.2
personalized_pagerank,5336,2,0.2
personalized_pagerank,5342,8,0.8
personalized_pagerank,5344,1,0.1
personalized_pagerank,5360,3,0.3
personalized_pagerank,5361,3,0.3
personalized_pagerank,5378,4,0.4
personalized_pagerank,5381,1,0.1
personalized_pagerank,5382,5,0.5
personalized_pagerank,5391,4,0.4
personalized_pagerank,5396,2,0.2
personalized_pagerank,5399,2,0.2
personalized_pagerank,5401,1,0.1
personalized_pagerank,5404,4,0.4
personalized_pagerank,5405,1,0.1
personalized_pagerank,5419,2,0.2
personalized_pagerank,5423,4,0.4
personalized_pagerank,5427,2,0.2
personalized_pagerank,5428,1,0.1
personalized_pagerank,5437,4,0.4
personalized_pagerank,5439,6,0.6
personalized_pagerank,5440,1,0.1
personalized_pagerank,5445,5,0.5
personalized_pagerank,5446,3,0.3
personalized_pagerank,5452,2,0.2
personalized_pagerank,5455,1,0.1
personalized_pagerank,5457,3,0.3
personalized_pagerank,5462,1,0.1
personalized_pagerank,5468,3,0.3
personalized_pagerank,5472,4,0.4
personalized_pagerank,5474,1,0.1
personalized_pagerank,5478,1,0.1
personalized_pagerank,5479,5,0.5
personalized_pagerank,5482,2,0.2
personalized_pagerank,5484,5,0.5
personalized_pagerank,5485,3,0.3
personalized_pagerank,5487,4,0.4
personalized_pagerank,5489,2,0.2
personalized_pagerank,5495,1,0.1
personalized_pagerank,5499,2,0.2
personalized_pagerank,5500,1,0.1
personalized_pagerank,5501,2,0.2
personalized_pagerank,5512,1,0.1
personalized_pagerank,5515,1,0.1
personalized_pagerank,5516,1,0.1
personalized_pagerank,5524,10,1.0
personalized_pagerank,5526,2,0.2
personalized_pagerank,5528,2,0.2
personalized_pagerank,5529,4,0.4
personalized_pagerank,5531,7,0.7
personalized_pagerank,5532,5,0.5
personalized_pagerank,5534,3,0.3
personalized_pagerank,5536,1,0.1
personalized_pagerank,5543,6,0.6
personalized_pagerank,5549,3,0.3
personalized_pagerank,5550,2,0.2
personalized_pagerank,5551,1,0.1
personalized_pagerank,5552,3,0.3
personalized_pagerank,5553,5,0.5
personalized_pagerank,5562,4,0.4
personalized_pagerank,5563,1,0.1
personalized_pagerank,5565,2,0.2
personalized_pagerank,5577,3,0.3
personalized_pagerank,5582,4,0.4
personalized_pagerank,5584,4,0.4
personalized_pagerank,5589,3,0.3
personalized_pagerank,5590,1,0.1
personalized_pagerank,5591,3,0.3
personalized_pagerank,5596,2,0.2
personalized_pagerank,5601,1,0.1
personalized_pagerank,5603,2,0.2
personalized_pagerank,5604,2,0.2
personalized_pagerank,5605,3,0.3
personalized_pagerank,5606,2,0.2
personalized_pagerank,5608,5,0.5
personalized_pagerank,5612,7,0.7
personalized_pagerank,5614,1,0.1
personalized_pagerank,5616,1,0.1
personalized_pagerank,5617,4,0.4
personalized_pagerank,5620,2,0.2
personalized_pagerank,5624,2,0.2
personalized_pagerank,5626,3,0.3
personalized_pagerank,5630,4,0.4
personalized_pagerank,5639,1,0.1
personalized_pagerank,5644,4,0.4
personalized_pagerank,5646,1,0.1
personalized_pagerank,5647,2,0.2
personalized_pagerank,5651,1,0.1
personalized_pagerank,5655,5,0.5
personalized_pagerank,5656,1,0.1
personalized_pagerank,5658,3,0.3
personalized_pagerank,5660,1,0.1
personalized_pagerank,5662,1,0.1
personalized_pagerank,5666,1,0.1
personalized_pagerank,5667,2,0.2
personalized_pagerank,5668,3,0.3
personalized_pagerank,5675,2,0.2
personalized_pagerank,5684,4,0.4
personalized_pagerank,5686,1,0.1
personalized_pagerank,5691,6,0.6
personalized_pagerank,5692,2,0.2
personalized_pagerank,5696,3,0.3
personalized_pagerank,5697,9,0.9
personalized_pagerank,5702,2,0.2
personalized_pagerank,5704,2,0.2
personalized_pagerank,5705,2,0.2
personalized_pagerank,5707,1,0.1
personalized_pagerank,5708,1,0.1
personalized_pagerank,5709,2,0.2
personalized_pagerank,5714,5,0.5
personalized_pagerank,5721,3,0.3
personalized_pagerank,5738,2,0.2
personalized_pagerank,5739,6,0.6
personalized_pagerank,5741,4,0.4
personalized_pagerank,5750,1,0.1
personalized_pagerank,5753,1,0.1
personalized_pagerank,5760,2,0.2
personalized_pagerank,5761,2,0.2
personalized_pagerank,5768,1,0.1
personalized_pagerank,5770,4,0.4
personalized_pagerank,5771,5,0.5
personalized_pagerank,5772,4,0.4
personalized_pagerank,5773,8,0.8
personalized_pagerank,5775,5,0.5
personalized_pagerank,5776,3,0.3
personalized_pagerank,5783,6,0.6
personalized_pagerank,5787,5,0.5
personalized_pagerank,5796,10,1.0
personalized_pagerank,5798,2,0.2
personalized_pagerank,5799,5,0.5
personalized_pagerank,5800,9,0.9
personalized_pagerank,5802,9,0.9
personalized_pagerank,5803,1,0.1
personalized_pagerank,5804,4,0.4
personalized_pagerank,5805,5,0.5
personalized_pagerank,5806,3,0.3
personalized_pagerank,5807,3,0.3
personalized_pagerank,5808,3,0.3
personalized_pagerank,5809,3,0.3
personalized_pagerank,5810,5,0.5
personalized_pagerank,5811,5,0.5
personalized_pagerank,5812,7,0.7
personalized_pagerank,5814,6,0.6
personalized_pagerank,5815,2,0.2
personalized_pagerank,5816,7,0.7
personalized_pagerank,5817,7,0.7
personalized_pagerank,5818,4,0.4
personalized_pagerank,5819,7,0.7
personalized_pagerank,5820,5,0.5
personalized_pagerank,5821,6,0.6
personalized_pagerank,5822,7,0.7
personalized_pagerank,5823,2,0.2
personalized_pagerank,5824,6,0.6
personalized_pagerank,5827,4,0.4
personalized_pagerank,5829,3,0.3
personalized_pagerank,5834,1,0.1
personalized_pagerank,5839,8,0.8
personalized_pagerank,5855,2,0.2
personalized_pagerank,5857,9,0.9
personalized_pagerank,5859,3,0.3
personalized_pagerank,5862,4,0.4
personalized_pagerank,5871,8,0.8
personalized_pagerank,5872,5,0.5
personalized_pagerank,5873,1,0.1
personalized_pagerank,5877,3,0.3
personalized_pagerank,5890,1,0.1
personalized_pagerank,5896,3,0.3
personalized_pagerank,5902,1,0.1
personalized_pagerank,5908,4,0.4
personalized_pagerank,5915,6,0.6
personalized_pagerank,5916,3,0.3
personalized_pagerank,5920,2,0.2
personalized_pagerank,5922,2,0.2
personalized_pagerank,5923,2,0.2
personalized_pagerank,5927,2,0.2
personalized_pagerank,5928,2,0.2
personalized_pagerank,5930,1,0.1
personalized_pagerank,5932,4,0.4
personalized_pagerank,5934,5,0.5
personalized_pagerank,5935,2,0.2
personalized_pagerank,5939,1,0.1
personalized_pagerank,5940,2,0.2
personalized_pagerank,5945,1,0.1
personalized_pagerank,5950,2,0.2
personalized_pagerank,5952,1,0.1
personalized_pagerank,5960,1,0.1
personalized_pagerank,5961,2,0.2
personalized_pagerank,5981,1,0.1
personalized_pagerank,5982,1,0.1
personalized_pagerank,5984,1,0.1
personalized_pagerank,5988,2,0.2
personalized_pagerank,5998,6,0.6
personalized_pagerank,5999,5,0.5
personalized_pagerank,6000,2,0.2
personalized_pagerank,6001,1,0.1
personalized_pagerank,6004,2,0.2
personalized_pagerank,6006,6,0.6
personalized_pagerank,6007,1,0.1
personalized_pagerank,6016,5,0.5
personalized_pagerank,6017,1,0.1
personalized_pagerank,6020,6,0.6
personalized_pagerank,6023,7,0.7
personalized_pagerank,6024,4,0.4
personalized_pagerank,6031,1,0.1
personalized_pagerank,6032,6,0.6
personalized_pagerank,6038,2,0.2
personalized_pagerank,6043,7,0.7
personalized_pagerank,6045,1,0.1
personalized_pagerank,6046,1,0.1
personalized_pagerank,6047,1,0.1
personalized_pagerank,6049,1,0.1
personalized_pagerank,6068,6,0.6
personalized_pagerank,6072,8,0.8
personalized_pagerank,6075,4,0.4
personalized_pagerank,6082,3,0.3
personalized_pagerank,6093,2,0.2
personalized_pagerank,6094,3,0.3
personalized_pagerank,6097,6,0.6
personalized_pagerank,6108,1,0.1
personalized_pagerank,6121,1,0.1
personalized_pagerank,6123,2,0.2
personalized_pagerank,6126,2,0.2
personalized_pagerank,6132,1,0.1
personalized_pagerank,6134,3,0.3
personalized_pagerank,6135,1,0.1
personalized_pagerank,6146,1,0.1
personalized_pagerank,6151,2,0.2
personalized_pagerank,6156,4,0.4
personalized_pagerank,6160,1,0.1
personalized_pagerank,6165,1,0.1
personalized_pagerank,6169,1,0.1
personalized_pagerank,6170,3,0.3
personalized_pagerank,6176,1,0.1
personalized_pagerank,6179,1,0.1
personalized_pagerank,6182,1,0.1
personalized_pagerank,6184,1,0.1
personalized_pagerank,6190,1,0.1
personalized_pagerank,6196,1,0.1
personalized_pagerank,6198,4,0.4
personalized_pagerank,6202,1,0.1
personalized_pagerank,6204,2,0.2
personalized_pagerank,6208,1,0.1
personalized_pagerank,6213,1,0.1
personalized_pagerank,6216,2,0.2
personalized_pagerank,6217,3,0.3
personalized_pagerank,6218,7,0.7
personalized_pagerank,6220,3,0.3
personalized_pagerank,6221,6,0.6
personalized_pagerank,6223,2,0.2
personalized_pagerank,6227,1,0.1
personalized_pagerank,6229,5,0.5
personalized_pagerank,6230,1,0.1
personalized_pagerank,6239,1,0.1
personalized_pagerank,6241,7,0.7
personalized_pagerank,6242,1,0.1
personalized_pagerank,6243,7,0.7
personalized_pagerank,6245,1,0.1
personalized_pagerank,6252,1,0.1
personalized_pagerank,6263,1,0.1
personalized_pagerank,6270,9,0.9
personalized_pagerank,6271,1,0.1
personalized_pagerank,6272,8,0.8
personalized_pagerank,6274,1,0.1
personalized_pagerank,6280,7,0.7
personalized_pagerank,6298,3,0.3
personalized_pagerank,6299,6,0.6
personalized_pagerank,6305,8,0.8
personalized_pagerank,6312,1,0.1
personalized_pagerank,6314,2,0.2
personalized_pagerank,6316,7,0.7
personalized_pagerank,6317,1,0.1
personalized_pagerank,6320,7,0.7
personalized_pagerank,6323,6,0.6
personalized_pagerank,6324,1,0.1
personalized_pagerank,6325,1,0.1
personalized_pagerank,6326,1,0.1
personalized_pagerank,6327,7,0.7
personalized_pagerank,6330,1,0.1
personalized_pagerank,6331,2,0.2
personalized_pagerank,6333,1,0.1
personalized_pagerank,6334,2,0.2
personalized_pagerank,6339,1,0.1
personalized_pagerank,6344,1,0.1
personalized_pagerank,6346,3,0.3
personalized_pagerank,6347,3,0.3
personalized_pagerank,6356,1,0.1
personalized_pagerank,6359,7,0.7
personalized_pagerank,6360,4,0.4
personalized_pagerank,6367,1,0.1
personalized_pagerank,6377,4,0.4
personalized_pagerank,6381,1,0.1
personalized_pagerank,6383,1,0.1
personalized_pagerank,6394,1,0.1
personalized_pagerank,6398,5,0.5
personalized_pagerank,6406,1,0.1
personalized_pagerank,6414,4,0.4
personalized_pagerank,6415,1,0.1
personalized_pagerank,6416,1,0.1
personalized_pagerank,6421,5,0.5
personalized_pagerank,6422,3,0.3
personalized_pagerank,6443,9,0.9
personalized_pagerank,6445,1,0.1
personalized_pagerank,6447,2,0.2
personalized_pagerank,6458,4,0.4
personalized_pagerank,6460,6,0.6
personalized_pagerank,6461,1,0.1
personalized_pagerank,6467,3,0.3
personalized_pagerank,6471,2,0.2
personalized_pagerank,6479,1,0.1
personalized_pagerank,6483,5,0.5
personalized_pagerank,6484,1,0.1
personalized_pagerank,6486,8,0.8
personalized_pagerank,6488,3,0.3
personalized_pagerank,6491,1,0.1
personalized_pagerank,6494,6,0.6
personalized_pagerank,6500,3,0.3
personalized_pagerank,6501,3,0.3
personalized_pagerank,6502,1,0.1
personalized_pagerank,6503,1,0.1
personalized_pagerank,6504,1,0.1
personalized_pagerank,6510,6,0.6
personalized_pagerank,6517,1,0.1
personalized_pagerank,6518,6,0.6
personalized_pagerank,6522,4,0.4
personalized_pagerank,6523,4,0.4
personalized_pagerank,6524,3,0.3
personalized_pagerank,6525,5,0.5
personalized_pagerank,6526,2,0.2
personalized_pagerank,6538,3,0.3
personalized_pagerank,6545,1,0.1
personalized_pagerank,6546,1,0.1
personalized_pagerank,6548,3,0.3
personalized_pagerank,6550,2,0.2
personalized_pagerank,6551,1,0.1
personalized_pagerank,6552,6,0.6
personalized_pagerank,6555,7,0.7
personalized_pagerank,6560,9,0.9
personalized_pagerank,6563,8,0.8
personalized_pagerank,6577,2,0.2
personalized_pagerank,6595,6,0.6
personalized_pagerank,6596,5,0.5
personalized_pagerank,6598,1,0.1
personalized_pagerank,6605,3,0.3
personalized_pagerank,6608,3,0.3
personalized_pagerank,6611,2,0.2
personalized_pagerank,6612,1,0.1
personalized_pagerank,6613,1,0.1
personalized_pagerank,6615,6,0.6
personalized_pagerank,6616,5,0.5
personalized_pagerank,6618,7,0.7
personalized_pagerank,6619,7,0.7
personalized_pagerank,6620,7,0.7
personalized_pagerank,6624,9,0.9
personalized_pagerank,6625,1,0.1
personalized_pagerank,6626,2,0.2
personalized_pagerank,6627,3,0.3
personalized_pagerank,6635,1,0.1
personalized_pagerank,6636,1,0.1
personalized_pagerank,6646,1,0.1
personalized_pagerank,6649,4,0.4
personalized_pagerank,6655,2,0.2
personalized_pagerank,6665,5,0.5
personalized_pagerank,6666,1,0.1
personalized_pagerank,6671,2,0.2
personalized_pagerank,6676,2,0.2
personalized_pagerank,6683,1,0.1
personalized_pagerank,6695,1,0.1
personalized_pagerank,6702,4,0.4
personalized_pagerank,6710,1,0.1
personalized_pagerank,6712,4,0.4
personalized_pagerank,6714,6,0.6
personalized_pagerank,6726,3,0.3
personalized_pagerank,6736,6,0.6
personalized_pagerank,6747,1,0.1
personalized_pagerank,6758,1,0.1
personalized_pagerank,6759,1,0.1
personalized_pagerank,6766,2,0.2
personalized_pagerank,6772,4,0.4
personalized_pagerank,6774,8,0.8
personalized_pagerank,6775,1,0.1
personalized_pagerank,6776,1,0.1
personalized_pagerank,6779,1,0.1
personalized_pagerank,6780,2,0.2
personalized_pagerank,6781,2,0.2
personalized_pagerank,6784,6,0.6
personalized_pagerank,6789,3,0.3
personalized_pagerank,6795,1,0.1
personalized_pagerank,6804,1,0.1
personalized_pagerank,6809,1,0.1
personalized_pagerank,6815,1,0.1
personalized_pagerank,6822,1,0.1
personalized_pagerank,6841,1,0.1
personalized_pagerank,6846,1,0.1
personalized_pagerank,6848,3,0.3
personalized_pagerank,6855,2,0.2
personalized_pagerank,6859,2,0.2
personalized_pagerank,6861,1,0.1
personalized_pagerank,6864,1,0.1
personalized_pagerank,6865,4,0.4
personalized_pagerank,6866,1,0.1
personalized_pagerank,6867,1,0.1
personalized_pagerank,6875,4,0.4
personalized_pagerank,6880,1,0.1
personalized_pagerank,6883,1,0.1
personalized_pagerank,6885,3,0.3
personalized_pagerank,6889,1,0.1
personalized_pagerank,6895,1,0.1
personalized_pagerank,6900,4,0.4
personalized_pagerank,6902,5,0.5
personalized_pagerank,6906,6,0.6
personalized_pagerank,6907,10,1.0
personalized_pagerank,6912,1,0.1
personalized_pagerank,6913,7,0.7
personalized_pagerank,6914,8,0.8
personalized_pagerank,6916,5,0.5
personalized_pagerank,6917,1,0.1
personalized_pagerank,6918,5,0.5
personalized_pagerank,6924,4,0.4
personalized_pagerank,6934,8,0.8
personalized_pagerank,6941,9,0.9
personalized_pagerank,6945,3,0.3
personalized_pagerank,6946,9,0.9
personalized_pagerank,6949,1,0.1
personalized_pagerank,6951,5,0.5
personalized_pagerank,6953,1,0.1
personalized_pagerank,6974,1,0.1
personalized_pagerank,6975,2,0.2
personalized_pagerank,6976,5,0.5
personalized_pagerank,6984,1,0.1
personalized_pagerank,6991,2,0.2
personalized_pagerank,6993,7,0.7
personalized_pagerank,6994,2,0.2
personalized_pagerank,7005,2,0.2
personalized_pagerank,7012,2,0.2
personalized_pagerank,7014,1,0.1
personalized_pagerank,7019,1,0.1
personalized_pagerank,7020,2,0.2
personalized_pagerank,7021,6,0.6
personalized_pagerank,7026,3,0.3
personalized_pagerank,7030,1,0.1
personalized_pagerank,7043,3,0.3
personalized_pagerank,7045,6,0.6
personalized_pagerank,7046,5,0.5
personalized_pagerank,7047,6,0.6
personalized_pagerank,7049,5,0.5
personalized_pagerank,7052,9,0.9
personalized_pagerank,7053,3,0.3
personalized_pagerank,7054,5,0.5
personalized_pagerank,7055,7,0.7
personalized_pagerank,7056,6,0.6
personalized_pagerank,7057,6,0.6
personalized_pagerank,7061,1,0.1
personalized_pagerank,7062,1,0.1
personalized_pagerank,7063,6,0.6
personalized_pagerank,7064,1,0.1
personalized_pagerank,7080,9,0.9
personalized_pagerank,7086,6,0.6
personalized_pagerank,7087,1,0.1
personalized_pagerank,7088,1,0.1
personalized_pagerank,7092,8,0.8
personalized_pagerank,7096,2,0.2
personalized_pagerank,7099,2,0.2
personalized_pagerank,7100,3,0.3
personalized_pagerank,7104,3,0.3
personalized_pagerank,7106,1,0.1
personalized_pagerank,7109,1,0.1
personalized_pagerank,7110,1,0.1
personalized_pagerank,7113,5,0.5
personalized_pagerank,7116,1,0.1
personalized_pagerank,7117,1,0.1
personalized_pagerank,7120,5,0.5
personalized_pagerank,7126,1,0.1
personalized_pagerank,7129,2,0.2
personalized_pagerank,7131,4,0.4
personalized_pagerank,7132,5,0.5
personalized_pagerank,7134,1,0.1
personalized_pagerank,7138,1,0.1
